ID;Time[s];JTAG: States
81596;2.35763;SHIFT-DR
81597;2.35763;SHIFT-DR
81598;2.35763;SHIFT-DR
81599;2.35763;SHIFT-DR
81600;2.35764;SHIFT-DR
81601;2.35764;SHIFT-DR
81602;2.35764;SHIFT-DR
81603;2.35764;SHIFT-DR
81604;2.35765;SHIFT-DR
81605;2.35765;SHIFT-DR
81606;2.35765;SHIFT-DR
81607;2.35765;SHIFT-DR
81608;2.35765;SHIFT-DR
81609;2.35766;SHIFT-DR
81610;2.35766;SHIFT-DR
81611;2.35766;SHIFT-DR
81612;2.35766;SHIFT-DR
81613;2.35767;SHIFT-DR
81614;2.35767;SHIFT-DR
81615;2.35767;SHIFT-DR
81616;2.35767;SHIFT-DR
81617;2.35767;SHIFT-DR
81618;2.35768;SHIFT-DR
81619;2.35768;SHIFT-DR
81620;2.35768;SHIFT-DR
81621;2.35768;SHIFT-DR
81622;2.35769;SHIFT-DR
81623;2.35769;SHIFT-DR
81624;2.35769;SHIFT-DR
81625;2.35769;SHIFT-DR
81626;2.3577;SHIFT-DR
81627;2.3577;SHIFT-DR
81628;2.3577;SHIFT-DR
81629;2.3577;SHIFT-DR
81630;2.3577;SHIFT-DR
81631;2.35771;SHIFT-DR
81632;2.35771;SHIFT-DR
81633;2.35771;SHIFT-DR
81634;2.35772;SHIFT-DR
81635;2.35772;SHIFT-DR
81636;2.35772;SHIFT-DR
81637;2.35772;SHIFT-DR
81638;2.35772;SHIFT-DR
81639;2.35773;SHIFT-DR
81640;2.35773;SHIFT-DR
81641;2.35773;SHIFT-DR
81642;2.35773;SHIFT-DR
81643;2.35774;SHIFT-DR
81644;2.35774;SHIFT-DR
81645;2.35774;SHIFT-DR
81646;2.35774;SHIFT-DR
81647;2.35774;SHIFT-DR
81648;2.35775;SHIFT-DR
81649;2.35775;SHIFT-DR
81650;2.35775;SHIFT-DR
81651;2.35775;SHIFT-DR
81652;2.35776;SHIFT-DR
81653;2.35776;SHIFT-DR
81654;2.35776;SHIFT-DR
81655;2.35776;SHIFT-DR
81656;2.35776;SHIFT-DR
81657;2.35777;SHIFT-DR
81658;2.35777;SHIFT-DR
81659;2.35777;SHIFT-DR
81660;2.35777;SHIFT-DR
81661;2.35778;SHIFT-DR
81662;2.35778;SHIFT-DR
81663;2.35778;SHIFT-DR
81664;2.35778;SHIFT-DR
81665;2.35778;SHIFT-DR
81666;2.35779;SHIFT-DR
81667;2.35779;SHIFT-DR
81668;2.35779;SHIFT-DR
81669;2.35779;SHIFT-DR
81670;2.3578;SHIFT-DR
81671;2.3578;SHIFT-DR
81672;2.3578;SHIFT-DR
81673;2.3578;SHIFT-DR
81674;2.35781;SHIFT-DR
81675;2.35781;SHIFT-DR
81676;2.35781;SHIFT-DR
81677;2.35781;SHIFT-DR
81678;2.35781;SHIFT-DR
81679;2.35782;SHIFT-DR
81680;2.35782;SHIFT-DR
81681;2.35782;SHIFT-DR
81682;2.35782;SHIFT-DR
81683;2.35783;SHIFT-DR
81684;2.35783;SHIFT-DR
81685;2.35783;SHIFT-DR
81686;2.35783;SHIFT-DR
81687;2.35783;SHIFT-DR
81688;2.35784;SHIFT-DR
81689;2.35784;SHIFT-DR
81690;2.35784;SHIFT-DR
81691;2.35784;SHIFT-DR
81692;2.35785;SHIFT-DR
81693;2.35785;SHIFT-DR
81694;2.35785;SHIFT-DR
81695;2.35785;SHIFT-DR
81696;2.35785;SHIFT-DR
81697;2.35786;SHIFT-DR
81698;2.35786;SHIFT-DR
81699;2.35786;SHIFT-DR
81700;2.35786;SHIFT-DR
81701;2.35787;SHIFT-DR
81702;2.35787;SHIFT-DR
81703;2.35787;SHIFT-DR
81704;2.35787;SHIFT-DR
81705;2.35787;SHIFT-DR
81706;2.35788;SHIFT-DR
81707;2.35788;SHIFT-DR
81708;2.35788;SHIFT-DR
81709;2.35788;SHIFT-DR
81710;2.35789;SHIFT-DR
81711;2.35789;SHIFT-DR
81712;2.35789;SHIFT-DR
81713;2.35789;SHIFT-DR
81714;2.3579;SHIFT-DR
81715;2.3579;SHIFT-DR
81716;2.3579;SHIFT-DR
81717;2.3579;SHIFT-DR
81718;2.35791;SHIFT-DR
81719;2.35791;SHIFT-DR
81720;2.35791;SHIFT-DR
81721;2.35791;SHIFT-DR
81722;2.35792;SHIFT-DR
81723;2.35792;SHIFT-DR
81724;2.35792;SHIFT-DR
81725;2.35792;SHIFT-DR
81726;2.35792;SHIFT-DR
81727;2.35793;SHIFT-DR
81728;2.35793;SHIFT-DR
81729;2.35793;SHIFT-DR
81730;2.35793;SHIFT-DR
81731;2.35794;SHIFT-DR
81732;2.35794;SHIFT-DR
81733;2.35794;SHIFT-DR
81734;2.35794;SHIFT-DR
81735;2.35794;SHIFT-DR
81736;2.35795;SHIFT-DR
81737;2.35795;SHIFT-DR
81738;2.35795;SHIFT-DR
81739;2.35795;SHIFT-DR
81740;2.35796;SHIFT-DR
81741;2.35796;SHIFT-DR
81742;2.35796;SHIFT-DR
81743;2.35796;SHIFT-DR
81744;2.35796;SHIFT-DR
81745;2.35797;SHIFT-DR
81746;2.35797;SHIFT-DR
81747;2.35797;SHIFT-DR
81748;2.35797;SHIFT-DR
81749;2.35798;SHIFT-DR
81750;2.35798;SHIFT-DR
81751;2.35798;SHIFT-DR
81752;2.35798;SHIFT-DR
81753;2.35798;SHIFT-DR
81754;2.35799;SHIFT-DR
81755;2.35799;SHIFT-DR
81756;2.35799;SHIFT-DR
81757;2.35799;SHIFT-DR
81758;2.358;SHIFT-DR
81759;2.358;SHIFT-DR
81760;2.358;SHIFT-DR
81761;2.358;SHIFT-DR
81762;2.35801;SHIFT-DR
81763;2.35801;SHIFT-DR
81764;2.35801;SHIFT-DR
81765;2.35801;SHIFT-DR
81766;2.35801;SHIFT-DR
81767;2.35802;SHIFT-DR
81768;2.35802;SHIFT-DR
81769;2.35802;SHIFT-DR
81770;2.35802;SHIFT-DR
81771;2.35803;SHIFT-DR
81772;2.35803;SHIFT-DR
81773;2.35803;SHIFT-DR
81774;2.35803;SHIFT-DR
81775;2.35803;SHIFT-DR
81776;2.35804;SHIFT-DR
81777;2.35804;SHIFT-DR
81778;2.35804;SHIFT-DR
81779;2.35804;SHIFT-DR
81780;2.35805;SHIFT-DR
81781;2.35805;SHIFT-DR
81782;2.35805;SHIFT-DR
81783;2.35805;SHIFT-DR
81784;2.35805;SHIFT-DR
81785;2.35806;SHIFT-DR
81786;2.35806;SHIFT-DR
81787;2.35806;SHIFT-DR
81788;2.35806;SHIFT-DR
81789;2.35807;SHIFT-DR
81790;2.35807;SHIFT-DR
81791;2.35807;SHIFT-DR
81792;2.35807;SHIFT-DR
81793;2.35807;SHIFT-DR
81794;2.35808;SHIFT-DR
81795;2.35808;SHIFT-DR
81796;2.35808;SHIFT-DR
81797;2.35809;SHIFT-DR
81798;2.35809;SHIFT-DR
81799;2.35809;SHIFT-DR
81800;2.35809;SHIFT-DR
81801;2.35809;SHIFT-DR
81802;2.3581;SHIFT-DR
81803;2.3581;SHIFT-DR
81804;2.3581;SHIFT-DR
81805;2.3581;SHIFT-DR
81806;2.35811;SHIFT-DR
81807;2.35811;SHIFT-DR
81808;2.35811;SHIFT-DR
81809;2.35811;SHIFT-DR
81810;2.35881;SHIFT-DR
81811;2.35881;SHIFT-DR
81812;2.35881;SHIFT-DR
81813;2.35881;SHIFT-DR
81814;2.35881;SHIFT-DR
81815;2.35882;SHIFT-DR
81816;2.35882;SHIFT-DR
81817;2.35882;SHIFT-DR
81818;2.35882;SHIFT-DR
81819;2.35883;SHIFT-DR
81820;2.35883;SHIFT-DR
81821;2.35883;SHIFT-DR
81822;2.35883;SHIFT-DR
81823;2.35883;SHIFT-DR
81824;2.35884;SHIFT-DR
81825;2.35884;SHIFT-DR
81826;2.35884;SHIFT-DR
81827;2.35884;SHIFT-DR
81828;2.35885;SHIFT-DR
81829;2.35885;SHIFT-DR
81830;2.35885;SHIFT-DR
81831;2.35885;SHIFT-DR
81832;2.35885;SHIFT-DR
81833;2.35886;SHIFT-DR
81834;2.35886;SHIFT-DR
81835;2.35886;SHIFT-DR
81836;2.35886;SHIFT-DR
81837;2.35887;SHIFT-DR
81838;2.35887;SHIFT-DR
81839;2.35887;SHIFT-DR
81840;2.35887;SHIFT-DR
81841;2.35887;SHIFT-DR
81842;2.35888;SHIFT-DR
81843;2.35888;SHIFT-DR
81844;2.35888;SHIFT-DR
81845;2.35888;SHIFT-DR
81846;2.35889;SHIFT-DR
81847;2.35889;SHIFT-DR
81848;2.35889;SHIFT-DR
81849;2.35889;SHIFT-DR
81850;2.3589;SHIFT-DR
81851;2.3589;SHIFT-DR
81852;2.3589;SHIFT-DR
81853;2.3589;SHIFT-DR
81854;2.35891;SHIFT-DR
81855;2.35891;SHIFT-DR
81856;2.35891;SHIFT-DR
81857;2.35891;SHIFT-DR
81858;2.35892;SHIFT-DR
81859;2.35892;SHIFT-DR
81860;2.35892;SHIFT-DR
81861;2.35892;SHIFT-DR
81862;2.35892;SHIFT-DR
81863;2.35893;SHIFT-DR
81864;2.35893;SHIFT-DR
81865;2.35893;SHIFT-DR
81866;2.35893;SHIFT-DR
81867;2.35894;SHIFT-DR
81868;2.35894;SHIFT-DR
81869;2.35894;SHIFT-DR
81870;2.35894;SHIFT-DR
81871;2.35894;SHIFT-DR
81872;2.35895;SHIFT-DR
81873;2.35895;SHIFT-DR
81874;2.35895;SHIFT-DR
81875;2.35895;SHIFT-DR
81876;2.35896;SHIFT-DR
81877;2.35896;SHIFT-DR
81878;2.35896;SHIFT-DR
81879;2.35896;SHIFT-DR
81880;2.35896;SHIFT-DR
81881;2.35897;SHIFT-DR
81882;2.35897;SHIFT-DR
81883;2.35897;SHIFT-DR
81884;2.35897;SHIFT-DR
81885;2.35898;SHIFT-DR
81886;2.35898;SHIFT-DR
81887;2.35898;SHIFT-DR
81888;2.35898;SHIFT-DR
81889;2.35898;SHIFT-DR
81890;2.35899;SHIFT-DR
81891;2.35899;SHIFT-DR
81892;2.35899;SHIFT-DR
81893;2.35899;SHIFT-DR
81894;2.359;SHIFT-DR
81895;2.359;SHIFT-DR
81896;2.359;SHIFT-DR
81897;2.359;SHIFT-DR
81898;2.35901;SHIFT-DR
81899;2.35901;SHIFT-DR
81900;2.35901;SHIFT-DR
81901;2.35901;SHIFT-DR
81902;2.35901;SHIFT-DR
81903;2.35902;SHIFT-DR
81904;2.35902;SHIFT-DR
81905;2.35902;SHIFT-DR
81906;2.35902;SHIFT-DR
81907;2.35903;SHIFT-DR
81908;2.35903;SHIFT-DR
81909;2.35903;SHIFT-DR
81910;2.35903;SHIFT-DR
81911;2.35903;SHIFT-DR
81912;2.35904;SHIFT-DR
81913;2.35904;SHIFT-DR
81914;2.35904;SHIFT-DR
81915;2.35904;SHIFT-DR
81916;2.35905;SHIFT-DR
81917;2.35905;SHIFT-DR
81918;2.35905;SHIFT-DR
81919;2.35905;SHIFT-DR
81920;2.35905;SHIFT-DR
81921;2.35906;SHIFT-DR
81922;2.35906;SHIFT-DR
81923;2.35906;SHIFT-DR
81924;2.35906;SHIFT-DR
81925;2.35907;SHIFT-DR
81926;2.35907;SHIFT-DR
81927;2.35907;SHIFT-DR
81928;2.35907;SHIFT-DR
81929;2.35907;SHIFT-DR
81930;2.35908;SHIFT-DR
81931;2.35908;SHIFT-DR
81932;2.35908;SHIFT-DR
81933;2.35909;SHIFT-DR
81934;2.35909;SHIFT-DR
81935;2.35909;SHIFT-DR
81936;2.35909;SHIFT-DR
81937;2.35909;SHIFT-DR
81938;2.3591;SHIFT-DR
81939;2.3591;SHIFT-DR
81940;2.3591;SHIFT-DR
81941;2.3591;SHIFT-DR
81942;2.35911;SHIFT-DR
81943;2.35911;SHIFT-DR
81944;2.35911;SHIFT-DR
81945;2.35911;SHIFT-DR
81946;2.35912;SHIFT-DR
81947;2.35912;SHIFT-DR
81948;2.35912;SHIFT-DR
81949;2.35912;SHIFT-DR
81950;2.35912;SHIFT-DR
81951;2.35913;SHIFT-DR
81952;2.35913;SHIFT-DR
81953;2.35913;SHIFT-DR
81954;2.35913;SHIFT-DR
81955;2.35914;SHIFT-DR
81956;2.35914;SHIFT-DR
81957;2.35914;SHIFT-DR
81958;2.35914;SHIFT-DR
81959;2.35914;SHIFT-DR
81960;2.35915;SHIFT-DR
81961;2.35915;SHIFT-DR
81962;2.35915;SHIFT-DR
81963;2.35915;SHIFT-DR
81964;2.35916;SHIFT-DR
81965;2.35916;SHIFT-DR
81966;2.35916;SHIFT-DR
81967;2.35916;SHIFT-DR
81968;2.35916;SHIFT-DR
81969;2.35917;SHIFT-DR
81970;2.35917;SHIFT-DR
81971;2.35917;SHIFT-DR
81972;2.35917;SHIFT-DR
81973;2.35918;SHIFT-DR
81974;2.35918;SHIFT-DR
81975;2.35918;SHIFT-DR
81976;2.35918;SHIFT-DR
81977;2.35918;SHIFT-DR
81978;2.35919;SHIFT-DR
81979;2.35919;SHIFT-DR
81980;2.35919;SHIFT-DR
81981;2.35919;SHIFT-DR
81982;2.3592;SHIFT-DR
81983;2.3592;SHIFT-DR
81984;2.3592;SHIFT-DR
81985;2.3592;SHIFT-DR
81986;2.35921;SHIFT-DR
81987;2.35921;SHIFT-DR
81988;2.35921;SHIFT-DR
81989;2.35921;SHIFT-DR
81990;2.35921;SHIFT-DR
81991;2.35922;SHIFT-DR
81992;2.35922;SHIFT-DR
81993;2.35922;SHIFT-DR
81994;2.35922;SHIFT-DR
81995;2.35923;SHIFT-DR
81996;2.35923;SHIFT-DR
81997;2.35923;SHIFT-DR
81998;2.35923;SHIFT-DR
81999;2.35923;SHIFT-DR
82000;2.35924;SHIFT-DR
82001;2.35924;SHIFT-DR
82002;2.35924;SHIFT-DR
82003;2.35924;SHIFT-DR
82004;2.35925;SHIFT-DR
82005;2.35925;SHIFT-DR
82006;2.35925;SHIFT-DR
82007;2.35925;SHIFT-DR
82008;2.35925;SHIFT-DR
82009;2.35926;SHIFT-DR
82010;2.35926;SHIFT-DR
82011;2.35926;SHIFT-DR
82012;2.35926;SHIFT-DR
82013;2.35927;SHIFT-DR
82014;2.35927;SHIFT-DR
82015;2.35927;SHIFT-DR
82016;2.35927;SHIFT-DR
82017;2.35927;SHIFT-DR
82018;2.35928;SHIFT-DR
82019;2.35928;SHIFT-DR
82020;2.35928;SHIFT-DR
82021;2.35929;SHIFT-DR
82022;2.35929;SHIFT-DR
82023;2.35929;SHIFT-DR
82024;2.35929;SHIFT-DR
82025;2.35929;SHIFT-DR
82026;2.3593;SHIFT-DR
82027;2.3593;SHIFT-DR
82028;2.3593;SHIFT-DR
82029;2.3593;SHIFT-DR
82030;2.35931;SHIFT-DR
82031;2.35931;SHIFT-DR
82032;2.35931;SHIFT-DR
82033;2.35931;SHIFT-DR
82034;2.35932;SHIFT-DR
82035;2.35932;SHIFT-DR
82036;2.35932;SHIFT-DR
82037;2.35932;SHIFT-DR
82038;2.35932;SHIFT-DR
82039;2.35933;SHIFT-DR
82040;2.35933;SHIFT-DR
82041;2.35933;SHIFT-DR
82042;2.35933;SHIFT-DR
82043;2.35934;SHIFT-DR
82044;2.35934;SHIFT-DR
82045;2.35934;SHIFT-DR
82046;2.35934;SHIFT-DR
82047;2.35934;SHIFT-DR
82048;2.35935;SHIFT-DR
82049;2.35935;SHIFT-DR
82050;2.35935;SHIFT-DR
82051;2.35935;SHIFT-DR
82052;2.35936;SHIFT-DR
82053;2.35936;SHIFT-DR
82054;2.35936;SHIFT-DR
82055;2.35936;SHIFT-DR
82056;2.35936;SHIFT-DR
82057;2.35937;SHIFT-DR
82058;2.35937;SHIFT-DR
82059;2.35937;SHIFT-DR
82060;2.35937;SHIFT-DR
82061;2.35938;SHIFT-DR
82062;2.35938;SHIFT-DR
82063;2.35938;SHIFT-DR
82064;2.35938;SHIFT-DR
82065;2.35938;SHIFT-DR
82066;2.36007;SHIFT-DR
82067;2.36008;SHIFT-DR
82068;2.36008;SHIFT-DR
82069;2.36008;SHIFT-DR
82070;2.36008;SHIFT-DR
82071;2.36008;SHIFT-DR
82072;2.36009;SHIFT-DR
82073;2.36009;SHIFT-DR
82074;2.36009;SHIFT-DR
82075;2.36009;SHIFT-DR
82076;2.3601;SHIFT-DR
82077;2.3601;SHIFT-DR
82078;2.3601;SHIFT-DR
82079;2.3601;SHIFT-DR
82080;2.3601;SHIFT-DR
82081;2.36011;SHIFT-DR
82082;2.36011;SHIFT-DR
82083;2.36011;SHIFT-DR
82084;2.36011;SHIFT-DR
82085;2.36012;SHIFT-DR
82086;2.36012;SHIFT-DR
82087;2.36012;SHIFT-DR
82088;2.36012;SHIFT-DR
82089;2.36012;SHIFT-DR
82090;2.36013;SHIFT-DR
82091;2.36013;SHIFT-DR
82092;2.36013;SHIFT-DR
82093;2.36014;SHIFT-DR
82094;2.36014;SHIFT-DR
82095;2.36014;SHIFT-DR
82096;2.36014;SHIFT-DR
82097;2.36014;SHIFT-DR
82098;2.36015;SHIFT-DR
82099;2.36015;SHIFT-DR
82100;2.36015;SHIFT-DR
82101;2.36015;SHIFT-DR
82102;2.36016;SHIFT-DR
82103;2.36016;SHIFT-DR
82104;2.36016;SHIFT-DR
82105;2.36016;SHIFT-DR
82106;2.36017;SHIFT-DR
82107;2.36017;SHIFT-DR
82108;2.36017;SHIFT-DR
82109;2.36017;SHIFT-DR
82110;2.36017;SHIFT-DR
82111;2.36018;SHIFT-DR
82112;2.36018;SHIFT-DR
82113;2.36018;SHIFT-DR
82114;2.36018;SHIFT-DR
82115;2.36019;SHIFT-DR
82116;2.36019;SHIFT-DR
82117;2.36019;SHIFT-DR
82118;2.36019;SHIFT-DR
82119;2.36019;SHIFT-DR
82120;2.3602;SHIFT-DR
82121;2.3602;SHIFT-DR
82122;2.3602;SHIFT-DR
82123;2.3602;SHIFT-DR
82124;2.36021;SHIFT-DR
82125;2.36021;SHIFT-DR
82126;2.36021;SHIFT-DR
82127;2.36021;SHIFT-DR
82128;2.36021;SHIFT-DR
82129;2.36022;SHIFT-DR
82130;2.36022;SHIFT-DR
82131;2.36022;SHIFT-DR
82132;2.36022;SHIFT-DR
82133;2.36023;SHIFT-DR
82134;2.36023;SHIFT-DR
82135;2.36023;SHIFT-DR
82136;2.36023;SHIFT-DR
82137;2.36023;SHIFT-DR
82138;2.36024;SHIFT-DR
82139;2.36024;SHIFT-DR
82140;2.36024;SHIFT-DR
82141;2.36024;SHIFT-DR
82142;2.36025;SHIFT-DR
82143;2.36025;SHIFT-DR
82144;2.36025;SHIFT-DR
82145;2.36025;SHIFT-DR
82146;2.36026;SHIFT-DR
82147;2.36026;SHIFT-DR
82148;2.36026;SHIFT-DR
82149;2.36026;SHIFT-DR
82150;2.36026;SHIFT-DR
82151;2.36027;SHIFT-DR
82152;2.36027;SHIFT-DR
82153;2.36027;SHIFT-DR
82154;2.36027;SHIFT-DR
82155;2.36028;SHIFT-DR
82156;2.36028;SHIFT-DR
82157;2.36028;SHIFT-DR
82158;2.36028;SHIFT-DR
82159;2.36028;SHIFT-DR
82160;2.36029;SHIFT-DR
82161;2.36029;SHIFT-DR
82162;2.36029;SHIFT-DR
82163;2.36029;SHIFT-DR
82164;2.3603;SHIFT-DR
82165;2.3603;SHIFT-DR
82166;2.3603;SHIFT-DR
82167;2.3603;SHIFT-DR
82168;2.3603;SHIFT-DR
82169;2.36031;SHIFT-DR
82170;2.36031;SHIFT-DR
82171;2.36031;SHIFT-DR
82172;2.36032;SHIFT-DR
82173;2.36032;SHIFT-DR
82174;2.36032;SHIFT-DR
82175;2.36032;SHIFT-DR
82176;2.36032;SHIFT-DR
82177;2.36032;SHIFT-DR
82178;2.36033;SHIFT-DR
82179;2.36033;SHIFT-DR
82180;2.36033;SHIFT-DR
82181;2.36034;SHIFT-DR
82182;2.36034;SHIFT-DR
82183;2.36034;SHIFT-DR
82184;2.36034;SHIFT-DR
82185;2.36034;SHIFT-DR
82186;2.36035;SHIFT-DR
82187;2.36035;SHIFT-DR
82188;2.36035;SHIFT-DR
82189;2.36035;SHIFT-DR
82190;2.36036;SHIFT-DR
82191;2.36036;SHIFT-DR
82192;2.36036;SHIFT-DR
82193;2.36036;SHIFT-DR
82194;2.36037;SHIFT-DR
82195;2.36037;SHIFT-DR
82196;2.36037;SHIFT-DR
82197;2.36037;SHIFT-DR
82198;2.36037;SHIFT-DR
82199;2.36038;SHIFT-DR
82200;2.36038;SHIFT-DR
82201;2.36038;SHIFT-DR
82202;2.36038;SHIFT-DR
82203;2.36039;SHIFT-DR
82204;2.36039;SHIFT-DR
82205;2.36039;SHIFT-DR
82206;2.36039;SHIFT-DR
82207;2.36039;SHIFT-DR
82208;2.3604;SHIFT-DR
82209;2.3604;SHIFT-DR
82210;2.3604;SHIFT-DR
82211;2.3604;SHIFT-DR
82212;2.36041;SHIFT-DR
82213;2.36041;SHIFT-DR
82214;2.36041;SHIFT-DR
82215;2.36041;SHIFT-DR
82216;2.36041;SHIFT-DR
82217;2.36042;SHIFT-DR
82218;2.36042;SHIFT-DR
82219;2.36042;SHIFT-DR
82220;2.36042;SHIFT-DR
82221;2.36043;SHIFT-DR
82222;2.36043;SHIFT-DR
82223;2.36043;SHIFT-DR
82224;2.36043;SHIFT-DR
82225;2.36043;SHIFT-DR
82226;2.36044;SHIFT-DR
82227;2.36044;SHIFT-DR
82228;2.36044;SHIFT-DR
82229;2.36044;SHIFT-DR
82230;2.36045;SHIFT-DR
82231;2.36045;SHIFT-DR
82232;2.36045;SHIFT-DR
82233;2.36045;SHIFT-DR
82234;2.36046;SHIFT-DR
82235;2.36046;SHIFT-DR
82236;2.36046;SHIFT-DR
82237;2.36046;SHIFT-DR
82238;2.36046;SHIFT-DR
82239;2.36047;SHIFT-DR
82240;2.36047;SHIFT-DR
82241;2.36047;SHIFT-DR
82242;2.36047;SHIFT-DR
82243;2.36048;SHIFT-DR
82244;2.36048;SHIFT-DR
82245;2.36048;SHIFT-DR
82246;2.36048;SHIFT-DR
82247;2.36048;SHIFT-DR
82248;2.36049;SHIFT-DR
82249;2.36049;SHIFT-DR
82250;2.36049;SHIFT-DR
82251;2.3605;SHIFT-DR
82252;2.3605;SHIFT-DR
82253;2.3605;SHIFT-DR
82254;2.3605;SHIFT-DR
82255;2.3605;SHIFT-DR
82256;2.3605;SHIFT-DR
82257;2.36051;SHIFT-DR
82258;2.36051;SHIFT-DR
82259;2.36051;SHIFT-DR
82260;2.36052;SHIFT-DR
82261;2.36052;SHIFT-DR
82262;2.36052;SHIFT-DR
82263;2.36052;SHIFT-DR
82264;2.36052;SHIFT-DR
82265;2.36052;SHIFT-DR
82266;2.36053;SHIFT-DR
82267;2.36053;SHIFT-DR
82268;2.36053;SHIFT-DR
82269;2.36054;SHIFT-DR
82270;2.36054;SHIFT-DR
82271;2.36054;SHIFT-DR
82272;2.36054;SHIFT-DR
82273;2.36054;SHIFT-DR
82274;2.36055;SHIFT-DR
82275;2.36055;SHIFT-DR
82276;2.36055;SHIFT-DR
82277;2.36055;SHIFT-DR
82278;2.36056;SHIFT-DR
82279;2.36056;SHIFT-DR
82280;2.36056;SHIFT-DR
82281;2.36056;SHIFT-DR
82282;2.36057;SHIFT-DR
82283;2.36057;SHIFT-DR
82284;2.36057;SHIFT-DR
82285;2.36057;SHIFT-DR
82286;2.36057;SHIFT-DR
82287;2.36058;SHIFT-DR
82288;2.36058;SHIFT-DR
82289;2.36058;SHIFT-DR
82290;2.36058;SHIFT-DR
82291;2.36059;SHIFT-DR
82292;2.36059;SHIFT-DR
82293;2.36059;SHIFT-DR
82294;2.36059;SHIFT-DR
82295;2.36059;SHIFT-DR
82296;2.3606;SHIFT-DR
82297;2.3606;SHIFT-DR
82298;2.3606;SHIFT-DR
82299;2.3606;SHIFT-DR
82300;2.36061;SHIFT-DR
82301;2.36061;SHIFT-DR
82302;2.36061;SHIFT-DR
82303;2.36061;SHIFT-DR
82304;2.36061;SHIFT-DR
82305;2.36062;EXIT1-DR
82306;2.36117;UPDATE-DR
82307;2.36117;RUN-TEST/IDLE
82308;2.36217;SELECT-DR-SCAN
82309;2.36218;CAPTURE-DR
82310;2.36218;SHIFT-DR
82311;2.36317;SHIFT-DR
82312;2.36317;SHIFT-DR
82313;2.36317;SHIFT-DR
82314;2.36318;SHIFT-DR
82315;2.36318;SHIFT-DR
82316;2.36318;SHIFT-DR
82317;2.36318;EXIT1-DR
82318;2.36417;PAUSE-DR
82319;2.36517;EXIT2-DR
82320;2.36518;UPDATE-DR
82321;2.36518;RUN-TEST/IDLE
82322;2.36622;SELECT-DR-SCAN
82323;2.36622;CAPTURE-DR
82324;2.36622;SHIFT-DR
82325;2.36734;SHIFT-DR
82326;2.36734;SHIFT-DR
82327;2.36734;SHIFT-DR
82328;2.36734;SHIFT-DR
82329;2.36734;SHIFT-DR
82330;2.36735;SHIFT-DR
82331;2.36735;SHIFT-DR
82332;2.36735;SHIFT-DR
82333;2.36735;SHIFT-DR
82334;2.36736;SHIFT-DR
82335;2.36736;SHIFT-DR
82336;2.36736;SHIFT-DR
82337;2.36736;SHIFT-DR
82338;2.36736;SHIFT-DR
82339;2.36737;SHIFT-DR
82340;2.36737;SHIFT-DR
82341;2.36737;SHIFT-DR
82342;2.36737;SHIFT-DR
82343;2.36738;SHIFT-DR
82344;2.36738;SHIFT-DR
82345;2.36738;SHIFT-DR
82346;2.36738;SHIFT-DR
82347;2.36738;SHIFT-DR
82348;2.36739;SHIFT-DR
82349;2.36739;SHIFT-DR
82350;2.36739;SHIFT-DR
82351;2.3674;SHIFT-DR
82352;2.3674;SHIFT-DR
82353;2.3674;SHIFT-DR
82354;2.3674;SHIFT-DR
82355;2.3674;SHIFT-DR
82356;2.3674;SHIFT-DR
82357;2.36741;SHIFT-DR
82358;2.36741;SHIFT-DR
82359;2.36741;SHIFT-DR
82360;2.36742;SHIFT-DR
82361;2.36742;SHIFT-DR
82362;2.36742;SHIFT-DR
82363;2.36742;SHIFT-DR
82364;2.36742;SHIFT-DR
82365;2.36743;SHIFT-DR
82366;2.36743;SHIFT-DR
82367;2.36743;SHIFT-DR
82368;2.36743;SHIFT-DR
82369;2.36744;SHIFT-DR
82370;2.36744;SHIFT-DR
82371;2.36744;SHIFT-DR
82372;2.36744;SHIFT-DR
82373;2.36745;SHIFT-DR
82374;2.36745;SHIFT-DR
82375;2.36745;SHIFT-DR
82376;2.36745;SHIFT-DR
82377;2.36745;SHIFT-DR
82378;2.36746;SHIFT-DR
82379;2.36746;SHIFT-DR
82380;2.36746;SHIFT-DR
82381;2.36746;SHIFT-DR
82382;2.36747;SHIFT-DR
82383;2.36747;SHIFT-DR
82384;2.36747;SHIFT-DR
82385;2.36747;SHIFT-DR
82386;2.36747;SHIFT-DR
82387;2.36748;SHIFT-DR
82388;2.36748;SHIFT-DR
82389;2.36748;SHIFT-DR
82390;2.36748;SHIFT-DR
82391;2.36749;SHIFT-DR
82392;2.36749;SHIFT-DR
82393;2.36749;SHIFT-DR
82394;2.36749;SHIFT-DR
82395;2.36749;SHIFT-DR
82396;2.3675;SHIFT-DR
82397;2.3675;SHIFT-DR
82398;2.3675;SHIFT-DR
82399;2.3675;SHIFT-DR
82400;2.36751;SHIFT-DR
82401;2.36751;SHIFT-DR
82402;2.36751;SHIFT-DR
82403;2.36751;SHIFT-DR
82404;2.36751;SHIFT-DR
82405;2.36752;SHIFT-DR
82406;2.36752;SHIFT-DR
82407;2.36752;SHIFT-DR
82408;2.36752;SHIFT-DR
82409;2.36753;SHIFT-DR
82410;2.36753;SHIFT-DR
82411;2.36753;SHIFT-DR
82412;2.36753;SHIFT-DR
82413;2.36754;SHIFT-DR
82414;2.36754;SHIFT-DR
82415;2.36754;SHIFT-DR
82416;2.36754;SHIFT-DR
82417;2.36754;SHIFT-DR
